Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
CO2 emissions (kt),EN.ATM.CO2E.KT,Mauritania,MRT,1173.44,1272.449,1349.456,1389.793,1536.473,1587.811,1609.813,1844.501,1936.176,2123.193,2236.87,2394.551,2654.908,2647.574,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Mauritius,MUS,2691.578,2863.927,2885.929,3061.945,3091.281,3296.633,3630.33,3689.002,3769.676,3696.336,3916.356,3920.023,4070.37,3725.672,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Mexico,MEX,382508.437,395636.297,391859.287,405918.565,411767.43,435437.915,445291.144,458866.378,474491.465,450582.625,445162.799,466779.764,480883.046,488602.081,,
CO2 emissions (kt),EN.ATM.CO2E.KT,"Micronesia, Fed. Sts.",FSM,135.679,176.016,146.68,146.68,146.68,121.011,124.678,143.013,121.011,168.682,121.011,128.345,143.013,146.68,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Moldova,MDA,3512.986,3714.671,3986.029,4290.39,4554.414,4895.445,4994.454,4679.092,4778.101,4550.747,4932.115,5038.458,4924.781,4976.119,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Monaco,MCO,,,,,,,,,,,,,,,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Mongolia,MNG,7506.349,7884.05,8287.42,8034.397,8551.444,8562.445,9394.854,12064.43,12038.761,13102.191,24660.575,27583.174,32727.975,41591.114,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Montenegro,MNE,,,,,,2057.187,2383.55,2251.538,2750.25,1826.166,2581.568,2570.567,2335.879,2247.871,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Morocco,MAR,33905.082,37715.095,38254.144,37561.081,43310.937,45771.494,47425.311,50267.236,52900.142,52482.104,55958.42,57685.577,62724.035,58558.323,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Mozambique,MOZ,1349.456,1580.477,1587.811,1917.841,1921.508,1822.499,1980.18,2262.539,2266.206,2530.23,2735.582,3223.293,3120.617,4019.032,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Myanmar,MMR,10087.917,8723.793,9207.837,9845.895,12434.797,11598.721,12849.168,12874.837,9801.891,10230.93,12515.471,14297.633,12933.509,12603.479,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Namibia,NAM,1642.816,2016.85,1760.16,1873.837,1961.845,2310.21,2328.545,2361.548,3329.636,3069.279,3098.615,2823.59,3373.64,2948.268,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Nauru,NRU,84.341,80.674,77.007,66.006,66.006,62.339,44.004,44.004,44.004,40.337,44.004,40.337,40.337,44.004,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Nepal,NPL,3069.279,3267.297,2625.572,2841.925,2669.576,3083.947,2563.233,2614.571,3421.311,4334.394,5056.793,5533.503,5845.198,6501.591,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Netherlands,NLD,165356.031,168065.944,172026.304,174805.89,176690.728,170255.143,167108.857,171490.922,173361.092,169188.046,181648.512,172400.338,169378.73,169972.784,,
CO2 emissions (kt),EN.ATM.CO2E.KT,New Caledonia,NCL,2233.203,1888.505,2405.552,2739.249,2530.23,2823.59,2720.914,2944.601,2867.594,2973.937,3542.322,3648.665,3630.33,3861.351,,
CO2 emissions (kt),EN.ATM.CO2E.KT,New Zealand,NZL,32980.998,34447.798,33201.018,34081.098,34554.141,34139.77,33446.707,33637.391,34202.109,32386.944,31778.222,31503.197,34506.47,33960.087,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Nicaragua,NIC,3762.342,3964.027,4037.367,4411.401,4426.069,4319.726,4466.406,4605.752,4422.402,4495.742,4536.079,4880.777,4675.425,4569.082,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Niger,NER,696.73,656.393,700.397,759.069,814.074,715.065,693.063,722.399,810.407,968.088,1173.44,1327.454,1866.503,1961.845,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Nigeria,NGA,79170.53,83339.909,98114.252,93130.799,97039.821,104689.183,98891.656,95055.974,96148.74,76735.642,92016.031,96093.735,99636.057,95650.028,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Norway,NOR,39673.273,41910.143,38023.123,45221.444,42647.21,42438.191,44257.023,45089.432,55690.729,55346.031,60113.131,45195.775,49889.535,59636.421,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Oman,OMN,21895.657,20285.844,25470.982,32390.611,27986.544,29893.384,39603.6,43695.972,42705.882,44092.008,50373.579,56215.11,59203.715,61183.895,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Pakistan,PAK,106449.343,108282.843,114084.037,118895.141,131601.296,136636.087,146074.945,158894.777,159070.793,158836.105,161395.671,162008.06,163060.489,153368.608,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Palau,PLW,113.677,179.683,179.683,187.017,187.017,190.684,201.685,209.019,209.019,209.019,216.353,223.687,223.687,223.687,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Panama,PAN,5790.193,7007.637,5870.867,6153.226,5804.861,6838.955,7370.67,7198.321,7374.337,8599.115,9163.833,10098.918,10084.25,10362.942,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Papua New Guinea,PNG,2665.909,3208.625,3487.317,3945.692,4488.408,4385.732,4308.725,6120.223,4796.436,5093.463,4664.424,5229.142,4979.786,6072.552,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Paraguay,PRY,3689.002,3821.014,3898.021,4070.37,4088.705,3832.015,3986.029,4136.376,4451.738,4517.744,5097.13,5320.817,5207.14,4972.452,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Peru,PER,30296.754,27165.136,27187.138,26380.398,31895.566,37135.709,34876.837,42955.238,41015.395,51704.7,57593.902,49632.845,54520.956,57153.862,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Philippines,PHL,73306.997,71051.792,71337.818,71532.169,74066.066,74832.469,67692.82,72170.227,78858.835,77568.051,84920.386,85584.113,91319.301,98238.93,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Poland,POL,299289.539,301284.387,294834.134,302252.475,304416.005,302538.501,318940.992,314272.901,314848.62,297617.387,316264.082,316997.482,299960.6,302333.149,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Portugal,PRT,62731.369,62757.038,66790.738,61216.898,63145.74,65279.934,59816.104,60149.801,55624.723,54176.258,48136.709,47623.329,46061.187,46262.872,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Puerto Rico,PRI,,,,,,,,,,,,,,,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Qatar,QAT,34730.157,41396.763,40905.385,41521.441,42944.237,50956.632,63475.77,63277.752,64843.561,69221.959,72617.601,80435.645,94124.556,85023.062,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Romania,ROU,90681.243,96632.784,97237.839,101062.52,96904.142,96456.768,103350.728,101627.238,95664.696,81363.396,79287.874,84872.715,81722.762,70736.43,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Russian Federation,RUS,1557899.281,1557506.912,1557085.207,1604242.827,1602115.967,1615089.813,1669262.404,1666886.188,1714978.893,1574045.082,1675026.928,1768073.386,1835608.525,1789074.295,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Rwanda,RWA,528.048,531.715,531.715,520.714,528.048,528.048,528.048,557.384,542.716,575.719,590.387,663.727,737.067,799.406,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Samoa,WSM,139.346,143.013,143.013,150.347,161.348,168.682,176.016,187.017,190.684,198.018,205.352,234.688,253.023,238.355,,
CO2 emissions (kt),EN.ATM.CO2E.KT,San Marino,SMR,,,,,,,,,,,,,,,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Sao Tome and Principe,STP,47.671,51.338,58.672,66.006,73.34,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Saudi Arabia,SAU,296935.325,297214.017,326407.004,327272.416,395834.315,397642.146,432739.003,387777.916,430175.77,468767.278,520552.652,500728.85,565997.783,541428.883,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Senegal,SEN,3938.358,4330.727,4510.41,4976.119,5232.809,5812.195,4730.43,5181.471,5093.463,4583.75,7744.704,8368.094,7913.386,8423.099,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Serbia,SRB,,,,,,,54007.576,52456.435,52100.736,46182.198,45925.508,49192.805,44062.672,44869.412,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Seychelles,SYC,572.052,634.391,539.049,550.05,737.067,689.396,733.4,641.725,693.063,740.734,689.396,597.721,704.064,645.392,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Sierra Leone,SLE,425.372,568.385,608.722,652.726,641.725,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Singapore,SGP,49005.788,49541.17,47230.96,31132.83,28474.255,30359.093,30799.133,19926.478,36134.618,37018.365,43945.328,38327.484,54627.299,50556.929,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,744.401,762.736,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Slovak Republic,SVK,35885.262,39357.911,39251.568,39493.59,38749.189,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32764.645,33677.728,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Slovenia,SVN,14396.642,15163.045,15419.735,15511.41,15746.098,15867.109,16252.144,16244.81,17355.911,15273.055,15423.402,15192.381,14928.357,14440.646,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Solomon Islands,SLB,146.68,154.014,154.014,161.348,161.348,161.348,161.348,176.016,183.35,190.684,194.351,198.018,198.018,198.018,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Somalia,SOM,517.047,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,575.719,638.058,623.39,,
CO2 emissions (kt),EN.ATM.CO2E.KT,South Africa,ZAF,378665.421,372042.819,356637.752,404459.099,450186.589,416915.898,447894.714,467436.157,497593.565,503262.747,474099.096,475037.848,472071.245,471238.836,,
CO2 emissions (kt),EN.ATM.CO2E.KT,South Sudan,SSD,,,,,,,,,,,,,1331.121,1448.465,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Spain,ESP,294434.431,297830.073,314518.59,321097.188,339428.521,353462.13,350037.152,358236.564,329285.599,288237.201,270910.626,270547.593,264779.402,236968.874,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Sri Lanka,LKA,10238.264,10443.616,11056.005,11078.007,12299.118,12101.1,11976.422,12354.123,12207.443,13175.531,13688.911,15232.718,16226.475,16024.79,,
CO2 emissions (kt),EN.ATM.CO2E.KT,St. Kitts and Nevis,KNA,183.35,183.35,198.018,220.02,227.354,234.688,234.688,249.356,249.356,260.357,260.357,267.691,278.692,278.692,,
CO2 emissions (kt),EN.ATM.CO2E.KT,St. Lucia,LCA,330.03,363.033,326.363,359.366,355.699,366.7,366.7,385.035,396.036,385.035,403.37,407.037,407.037,407.037,,
CO2 emissions (kt),EN.ATM.CO2E.KT,St. Martin (French part),MAF,,,,,,,,,,,,,,,,
CO2 emissions (kt),EN.ATM.CO2E.KT,St. Vincent and the Grenadines,VCT,146.68,179.683,187.017,198.018,220.02,220.02,220.02,227.354,227.354,311.695,220.02,198.018,253.023,209.019,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Sudan,SDN,5533.503,6369.579,8118.738,9072.158,11463.042,10982.665,12013.092,14125.284,14913.689,15562.748,15940.449,15658.09,14660.666,15445.404,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Suriname,SUR,2299.209,2471.558,1690.487,1690.487,1668.485,1686.82,1822.499,1888.505,1983.847,2060.854,2625.572,2170.864,2508.228,2101.191,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Swaziland,SWZ,1188.108,1144.104,1125.769,1041.428,1030.427,1019.426,1015.759,1063.43,1096.433,1045.095,1037.761,1048.762,1206.443,1089.099,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Sweden,SWE,49350.486,51125.314,57425.22,54781.313,54520.956,51561.687,49570.506,48059.702,49123.132,43065.248,52023.729,51734.036,47047.61,44326.696,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Switzerland,CHE,39049.883,42944.237,40696.366,40175.652,40366.336,41338.091,41851.471,37986.453,40403.006,41646.119,38994.878,36967.027,37740.764,40348.001,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Syrian Arab Republic,SYR,51040.973,48778.434,39064.551,54275.267,51103.312,50626.602,53582.204,66468.042,67681.819,61737.612,61605.6,56908.173,43820.65,36064.945,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Tajikistan,TJK,2236.87,2291.875,1881.171,2075.522,2563.233,2442.222,2658.575,3234.294,2904.264,2453.223,2544.898,2350.547,3054.611,3586.326,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Tanzania,TZA,2651.241,3127.951,3589.993,3806.346,4363.73,5504.167,6028.548,5896.536,6142.225,5918.538,7106.646,8093.069,9545.201,10751.644,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Thailand,THA,181270.811,194600.356,208322.27,224574.414,243188.106,247467.495,255021.515,255303.874,255358.879,270419.248,288589.233,290342.059,305222.745,303117.887,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Timor-Leste,TLS,,,161.348,161.348,176.016,176.016,179.683,183.35,201.685,227.354,234.688,245.689,293.36,440.04,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Togo,TGO,1360.457,1162.439,1232.112,1463.133,1397.127,1338.455,1221.111,1408.128,1683.153,2783.253,2610.904,2409.219,2163.53,2229.536,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Tonga,TON,95.342,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.011,132.012,117.344,102.676,179.683,209.019,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Trinidad and Tobago,TTO,23894.172,25144.619,27223.808,27902.203,30813.801,29512.016,46431.554,48202.715,46636.906,44873.079,47909.355,46900.93,45371.791,46541.564,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Tunisia,TUN,19922.811,20817.559,20861.563,21246.598,22299.027,22662.06,22992.09,24110.525,24825.59,24788.92,27660.181,26021.032,27003.788,27667.515,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Turkey,TUR,216151.315,194552.685,205685.697,218523.864,225421.491,237390.579,261614.781,284658.209,283979.814,277844.923,298002.422,320840.498,329560.624,323451.402,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Turkmenistan,TKM,37539.079,38074.461,39966.633,44601.721,46541.564,48338.394,49511.834,56042.761,56831.166,50340.576,57289.541,62592.023,64993.908,66893.414,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Turks and Caicos Islands,TCA,14.668,14.668,99.009,102.676,102.676,121.011,143.013,165.015,179.683,179.683,190.684,190.684,198.018,198.018,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Tuvalu,TUV,,,,,,,,,,,,,,,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Uganda,UGA,1430.13,1510.804,1558.475,1598.812,1738.158,2170.864,2537.564,2889.596,3190.29,3380.974,3920.023,4264.721,4085.038,4895.445,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Ukraine,UKR,320902.837,321775.583,318687.969,352431.703,343396.215,333876.683,326429.006,321258.536,311023.939,260136.98,304643.359,286444.038,295772.886,271101.31,,
CO2 emissions (kt),EN.ATM.CO2E.KT,United Arab Emirates,ARE,112562.232,101414.552,84704.033,106841.712,113240.627,116148.558,123874.927,135627.662,157354.637,167959.601,160812.618,159584.173,172356.334,169122.04,,
CO2 emissions (kt),EN.ATM.CO2E.KT,United Kingdom,GBR,541784.582,545862.286,528642.054,540006.087,539239.684,542580.321,541458.219,528425.701,520072.275,471400.184,493607.536,447935.051,467197.802,457472.918,,
CO2 emissions (kt),EN.ATM.CO2E.KT,United States,USA,5701829.301,5601404.839,5648727.474,5679222.246,5763456.903,5795161.785,5703871.82,5794923.43,5622464.42,5274128.756,5408869.004,5305279.921,5115806.031,5186168.427,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Uruguay,URY,5306.149,5089.796,4620.42,4598.418,5610.51,5775.525,6648.271,6002.879,8283.753,8074.734,6380.58,7763.039,8694.457,7605.358,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Uzbekistan,UZB,121058.671,123200.199,128077.309,123577.9,120325.271,112877.594,115470.163,115532.502,119107.827,107131.405,104168.469,113684.334,115814.861,103226.05,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Vanuatu,VUT,84.341,88.008,84.341,84.341,58.672,58.672,47.671,99.009,95.342,121.011,121.011,132.012,113.677,106.343,,
CO2 emissions (kt),EN.ATM.CO2E.KT,"Venezuela, RB",VEN,152422.522,172587.355,193316.906,192103.129,151733.126,165095.674,169514.409,160786.949,179114.615,179789.343,189070.52,178806.587,198641.39,185531.865,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Vietnam,VNM,53644.543,61139.891,70806.103,78767.16,90549.231,98143.588,102745.673,104872.533,117993.059,134916.264,147340.06,161887.049,158231.05,152624.207,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,
CO2 emissions (kt),EN.ATM.CO2E.KT,West Bank and Gaza,PSE,792.072,1349.456,1155.105,1279.783,1866.503,2742.916,2266.206,2324.878,2053.52,2090.19,2035.185,2247.871,2200.2,2438.555,,
CO2 emissions (kt),EN.ATM.CO2E.KT,"Yemen, Rep.",YEM,14638.664,16252.144,15764.433,17304.573,18881.383,20043.822,20795.557,20971.573,22339.364,24561.566,23432.13,19666.121,18290.996,25346.304,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Zambia,ZMB,1822.499,1906.84,1983.847,2112.192,2145.195,2288.208,2097.524,1778.495,2181.865,2526.563,2709.913,2933.6,3479.983,3824.681,,
CO2 emissions (kt),EN.ATM.CO2E.KT,Zimbabwe,ZWE,13923.599,12596.145,11965.421,10656.302,9486.529,10769.979,10447.283,9886.232,7770.373,8335.091,9266.509,11628.057,12933.509,13780.586,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,
Last Updated: 04/27/2017,,,,,,,,,,,,,,,,,,,
